province,district,total_population,total_households,displaced_individuals,displaced_households,monthly_income_pkr,family_size,house_condition,distance_from_relief_center_km,previous_flood_damage,access_to_clean_water,livestock_lost,crops_damaged,children_under_age_5,disabled_family_members,displacement_ratio,flood_risk_level,aid_needed
KPK,D.I.Khan,1200.0,200.0,0.0,0.0,11915,7,3,92,1,1,1,1,0,1,0.0,1,0
KPK,Dir Upper,320.0,50.0,0.0,0.0,15206,4,3,30,1,1,1,0,0,0,0.0,1,0
KPK,Dir Upper,430.0,70.0,0.0,0.0,9532,3,1,55,0,1,1,0,1,0,0.0,1,0
KPK,D.I.Khan,1600.0,200.0,0.0,0.0,11736,3,3,9,1,1,1,0,0,0,0.0,1,0
KPK,D.I.Khan,1616.0,187.0,0.0,0.0,16146,3,4,92,0,0,1,1,1,0,0.0,1,0
KPK,D.I.Khan,875.0,175.0,0.0,0.0,12027,8,3,16,0,1,1,1,1,0,0.0,1,0
KPK,D.I.Khan,6072.0,1012.0,0.0,0.0,13366,9,3,24,1,0,0,1,0,0,0.0,1,0
KPK,D.I.Khan,918.0,153.0,0.0,0.0,16479,9,1,86,1,1,1,0,1,0,0.0,1,0
Balochistan,Jaffarabad,240.0,25.0,160.0,17.0,12078,11,4,20,0,0,1,1,0,0,0.6666666666666666,7,1
KPK,D.I.Khan,560.0,80.0,0.0,0.0,17468,5,4,62,1,1,1,1,0,0,0.0,1,0
Balochistan,Jaffarabad,180.0,21.0,45.0,5.0,12584,11,2,52,1,0,1,1,0,0,0.25,3,0
Balochistan,Usta Muhammad,200.0,25.0,40.0,5.0,10753,3,3,78,0,1,0,1,1,1,0.2,2,0
KPK,D.I.Khan,6066.0,1011.0,0.0,0.0,18722,4,4,52,1,0,1,1,1,0,0.0,1,0
Balochistan,Usta Muhammad,100.0,20.0,50.0,10.0,8270,9,2,43,1,1,1,1,1,0,0.5,5,0
Balochistan,Usta Muhammad,180.0,22.0,80.0,10.0,14413,4,1,96,1,0,0,1,1,0,0.4444444444444444,5,0
Balochistan,Jaffarabad,480.0,60.0,160.0,20.0,7901,6,2,10,1,0,1,1,0,0,0.3333333333333333,4,0
Balochistan,Usta Muhammad,240.0,30.0,200.0,25.0,6888,4,2,66,1,0,0,1,0,0,0.8333333333333334,8,1
Balochistan,Jaffarabad,420.0,45.0,220.0,24.0,11996,4,4,71,0,0,1,1,1,0,0.5238095238095238,5,0
Balochistan,Killa Saifullah,780.0,86.0,0.0,0.0,7611,3,2,65,1,0,1,0,0,1,0.0,1,0
Balochistan,Pishin,200.0,30.0,0.0,0.0,7149,11,1,15,1,0,1,0,0,0,0.0,1,0
Balochistan,Pishin,350.0,40.0,0.0,0.0,5669,5,4,75,1,0,1,1,1,0,0.0,1,0
Balochistan,Killa Saifullah,151.0,22.0,9.0,1.0,8551,3,4,84,1,0,1,0,1,0,0.059602649006622516,1,0
Balochistan,Pishin,400.0,50.0,0.0,0.0,9751,8,4,50,1,1,1,1,1,0,0.0,1,0
Balochistan,Jaffarabad,310.0,35.0,200.0,21.0,10729,10,4,41,1,0,0,1,1,1,0.6451612903225806,6,1
Balochistan,Jaffarabad,610.0,70.0,270.0,30.0,12853,9,1,60,1,0,0,0,1,0,0.4426229508196721,4,0
Balochistan,Jaffarabad,320.0,35.0,130.0,14.0,11580,9,1,33,0,1,1,0,1,1,0.40625,4,0
Balochistan,Jaffarabad,910.0,100.0,280.0,36.0,9427,4,1,52,1,0,0,1,0,0,0.3076923076923077,3,0
Balochistan,Jaffarabad,280.0,30.0,210.0,22.0,9405,6,3,38,0,0,0,1,0,0,0.75,7,1
Balochistan,Usta Muhammad,760.0,80.0,140.0,20.0,11530,8,1,84,1,0,0,1,1,0,0.18421052631578946,2,0
Balochistan,Jaffarabad,280.0,30.0,170.0,18.0,13817,4,2,64,1,0,0,1,1,0,0.6071428571428571,6,1
Balochistan,Nasirabad,710.0,142.0,72.0,12.0,10378,7,4,10,1,1,1,0,1,0,0.10140845070422536,1,0
Balochistan,Jaffarabad,450.0,65.0,70.0,10.0,8592,7,2,96,1,0,0,1,1,0,0.15555555555555556,2,0
Balochistan,Nasirabad,480.0,80.0,62.0,10.0,7021,5,1,50,1,1,1,1,1,0,0.12916666666666668,2,0
Balochistan,Jaffarabad,150.0,25.0,60.0,10.0,5664,4,3,63,1,1,0,0,1,0,0.4,4,0
KPK,D.I.Khan,350.0,50.0,0.0,0.0,12424,9,3,59,1,0,1,1,0,1,0.0,1,0
KPK,Chitral - Lower,275.0,48.0,9.0,1.0,20086,10,4,12,1,1,1,0,1,0,0.03272727272727273,1,0
Balochistan,Jaffarabad,175.0,25.0,84.0,12.0,11732,6,1,58,0,1,1,0,0,0,0.48,5,0
KPK,D.I.Khan,1771.0,253.0,0.0,0.0,19366,6,3,89,1,0,0,0,1,0,0.0,1,0
KPK,Chitral - Lower,255.0,45.0,0.0,0.0,14864,11,2,9,1,1,0,1,1,0,0.0,1,1
Balochistan,Jaffarabad,350.0,50.0,70.0,10.0,8547,6,3,49,0,0,0,1,1,0,0.2,2,0
KPK,Dir Upper,400.0,50.0,0.0,0.0,16091,5,4,61,1,1,1,1,0,0,0.0,1,0
KPK,Dir Upper,1500.0,120.0,0.0,0.0,16038,3,3,81,1,0,1,1,0,0,0.0,1,0
KPK,Dir Upper,2240.0,320.0,0.0,0.0,16662,5,1,78,1,0,1,0,1,1,0.0,1,0
KPK,Dir Upper,800.0,100.0,0.0,0.0,17427,7,2,88,1,0,1,1,1,0,0.0,1,0
KPK,Dir Upper,1050.0,150.0,0.0,0.0,14013,4,4,51,1,1,1,1,1,0,0.0,1,0
Balochistan,Jaffarabad,420.0,60.0,70.0,10.0,11070,7,4,45,0,0,1,0,0,0,0.16666666666666666,2,0
KPK,Dir Upper,550.0,100.0,0.0,0.0,11746,11,3,67,1,0,0,1,1,0,0.0,1,0
Balochistan,Usta Muhammad,150.0,20.0,64.0,8.0,9886,8,4,80,1,1,0,0,1,0,0.4266666666666667,4,0
Balochistan,Usta Muhammad,160.0,20.0,24.0,3.0,17165,5,3,18,0,1,1,1,1,0,0.15,2,0
Balochistan,Usta Muhammad,240.0,30.0,40.0,5.0,13552,7,2,61,1,1,1,1,0,1,0.16666666666666666,2,0
Balochistan,Usta Muhammad,240.0,30.0,40.0,5.0,12168,3,3,50,1,0,0,0,1,0,0.16666666666666666,2,0
Balochistan,Usta Muhammad,48.0,6.0,32.0,4.0,10335,10,4,14,0,0,0,1,1,0,0.6666666666666666,7,1
Balochistan,Jaffarabad,400.0,50.0,96.0,12.0,13021,11,2,10,0,0,1,1,1,0,0.24,3,1
Balochistan,Jaffarabad,280.0,35.0,80.0,10.0,11553,7,3,74,0,0,0,0,1,0,0.2857142857142857,3,0
Balochistan,Jaffarabad,120.0,20.0,30.0,5.0,10078,11,4,6,1,0,0,0,1,0,0.25,3,0
Balochistan,Jaffarabad,60.0,10.0,24.0,4.0,9089,10,4,3,1,1,1,0,0,0,0.4,4,0
Balochistan,Jaffarabad,84.0,12.0,35.0,5.0,9757,10,1,86,1,0,1,1,0,0,0.4166666666666667,4,0
Balochistan,Jaffarabad,210.0,30.0,63.0,9.0,3000,4,3,2,1,1,1,1,0,0,0.3,3,0
Balochistan,Pishin,680.0,82.0,0.0,0.0,10631,7,3,76,1,1,1,1,1,0,0.0,1,0
Balochistan,Jaffarabad,180.0,30.0,42.0,7.0,8534,10,3,1,1,0,1,0,1,0,0.23333333333333334,3,0
Balochistan,Jaffarabad,180.0,30.0,30.0,5.0,14778,5,2,52,1,0,1,1,0,0,0.16666666666666666,2,0
Balochistan,Jaffarabad,240.0,40.0,30.0,5.0,10058,3,2,13,0,1,0,1,0,0,0.125,2,0
Balochistan,Jaffarabad,210.0,30.0,70.0,10.0,6433,6,1,32,0,1,1,1,1,0,0.3333333333333333,4,0
Balochistan,Jaffarabad,150.0,25.0,36.0,6.0,9850,6,1,25,1,0,1,0,0,0,0.24,3,0
Balochistan,Jaffarabad,210.0,30.0,84.0,12.0,6861,6,1,38,0,1,0,1,1,1,0.4,4,0
Balochistan,Jaffarabad,220.0,30.0,35.0,5.0,11420,6,4,5,1,0,1,0,0,0,0.1590909090909091,2,0
Balochistan,Jaffarabad,440.0,55.0,40.0,5.0,10872,11,4,18,1,0,1,1,0,0,0.09090909090909091,1,0
Balochistan,Usta Muhammad,360.0,45.0,40.0,5.0,12873,3,1,10,1,1,1,1,1,1,0.1111111111111111,2,0
Balochistan,Usta Muhammad,400.0,50.0,40.0,5.0,7627,11,4,53,1,0,1,1,1,0,0.1,1,0
Balochistan,Usta Muhammad,180.0,18.0,30.0,3.0,10102,9,1,83,1,0,0,0,1,0,0.16666666666666666,2,0
Balochistan,Usta Muhammad,224.0,28.0,40.0,5.0,5904,7,2,34,1,0,1,0,1,0,0.17857142857142858,2,0
KPK,D.I.Khan,1435.0,205.0,0.0,0.0,11519,4,4,30,1,1,0,0,0,1,0.0,1,0
Balochistan,Jaffarabad,216.0,27.0,40.0,5.0,11556,6,4,32,1,0,1,0,1,0,0.18518518518518517,2,0
Balochistan,Usta Muhammad,264.0,33.0,40.0,5.0,11487,6,1,11,1,0,1,0,0,0,0.15151515151515152,2,0
Balochistan,Usta Muhammad,184.0,23.0,24.0,3.0,10004,6,3,86,0,1,1,1,1,1,0.13043478260869565,2,0
Balochistan,Jaffarabad,216.0,27.0,40.0,5.0,11244,4,1,30,1,0,1,1,1,1,0.18518518518518517,2,0
KPK,Chitral - Lower,936.0,142.0,0.0,0.0,13802,10,4,1,1,0,1,0,0,1,0.0,1,0
KPK,Chitral - Lower,983.0,96.0,0.0,0.0,16201,6,4,6,0,1,1,0,0,1,0.0,1,0
KPK,Chitral - Lower,518.0,71.0,7.0,1.0,19295,11,1,78,1,0,1,0,1,0,0.013513513513513514,1,0
KPK,Chitral - Lower,724.0,82.0,0.0,0.0,13622,4,1,56,1,1,0,0,0,0,0.0,1,0
KPK,Chitral - Lower,546.0,76.0,0.0,0.0,10855,9,1,67,1,0,0,0,1,0,0.0,1,0
KPK,Chitral - Lower,762.0,102.0,0.0,0.0,10164,7,4,58,0,0,1,1,0,0,0.0,1,0
KPK,D.I.Khan,930.0,155.0,0.0,0.0,21182,7,4,79,1,1,0,0,0,0,0.0,1,0
Balochistan,Jaffarabad,160.0,22.0,24.0,3.0,9231,9,4,95,1,0,0,1,1,1,0.15,2,0
Balochistan,Jaffarabad,208.0,26.0,24.0,3.0,9292,6,2,19,1,1,0,0,0,0,0.11538461538461539,2,0
Balochistan,Usta Muhammad,430.0,60.0,40.0,5.0,8779,5,1,61,1,1,0,1,1,0,0.09302325581395349,1,0
Balochistan,Usta Muhammad,360.0,45.0,40.0,5.0,8395,11,2,62,1,0,0,1,1,1,0.1111111111111111,2,1
Balochistan,Usta Muhammad,320.0,40.0,40.0,5.0,10884,5,1,86,1,0,1,1,0,0,0.125,2,0
Balochistan,Usta Muhammad,280.0,35.0,40.0,5.0,5508,7,2,71,1,1,1,1,0,0,0.14285714285714285,2,0
Balochistan,Usta Muhammad,200.0,25.0,40.0,5.0,13842,4,1,91,1,0,0,1,0,0,0.2,2,0
KPK,D.I.Khan,1610.0,230.0,0.0,0.0,11807,9,3,35,1,0,0,1,1,0,0.0,1,0
Balochistan,Usta Muhammad,160.0,20.0,40.0,5.0,12165,9,2,43,1,1,1,1,0,0,0.25,3,0
Balochistan,Usta Muhammad,216.0,27.0,24.0,3.0,6190,7,4,5,0,0,1,1,0,0,0.1111111111111111,2,0
KPK,D.I.Khan,1800.0,180.0,0.0,0.0,16284,10,4,46,1,1,1,1,1,1,0.0,1,0
Balochistan,Usta Muhammad,400.0,50.0,64.0,8.0,12015,11,2,35,0,1,1,1,0,1,0.16,2,0
Balochistan,Usta Muhammad,230.0,28.0,40.0,5.0,11152,6,1,87,1,0,0,1,0,0,0.17391304347826086,2,0
Balochistan,Usta Muhammad,152.0,19.0,32.0,4.0,7016,4,2,36,1,0,1,1,0,0,0.21052631578947367,2,0
Balochistan,Pishin,2450.0,260.0,0.0,0.0,10748,4,4,4,1,0,1,0,1,0,0.0,1,0
Balochistan,Usta Muhammad,120.0,15.0,24.0,3.0,6450,6,4,61,0,1,0,1,0,0,0.2,2,0
Balochistan,Usta Muhammad,160.0,20.0,24.0,3.0,9241,8,4,2,1,0,1,1,0,0,0.15,2,0
Balochistan,Usta Muhammad,200.0,25.0,40.0,5.0,13088,8,2,35,1,0,1,1,1,0,0.2,2,0
Balochistan,Pishin,234.0,39.0,0.0,0.0,12390,4,2,46,1,0,0,1,0,0,0.0,1,0
Balochistan,Usta Muhammad,140.0,15.0,65.0,7.0,10045,3,3,4,1,0,0,0,0,0,0.4642857142857143,5,0
Balochistan,Jaffarabad,325.0,44.0,25.0,3.0,7075,4,1,60,1,0,0,1,0,0,0.07692307692307693,1,0
Balochistan,Jaffarabad,551.0,80.0,32.0,4.0,11936,10,3,48,1,1,1,1,0,0,0.05807622504537205,1,0
Balochistan,Pishin,225.0,22.0,0.0,0.0,10058,7,4,4,0,0,1,0,0,0,0.0,1,0
Balochistan,Pishin,90.0,12.0,0.0,0.0,3039,5,3,70,1,1,0,0,0,0,0.0,1,0
KPK,D.I.Khan,720.0,120.0,0.0,0.0,10233,11,4,51,1,1,0,0,0,1,0.0,1,0
Balochistan,Pishin,800.0,100.0,0.0,0.0,9927,9,1,17,1,1,1,1,1,0,0.0,1,0
Balochistan,Pishin,100.0,10.0,0.0,0.0,13607,10,3,4,1,0,1,0,0,0,0.0,1,0
Balochistan,Pishin,1200.0,200.0,0.0,0.0,6714,8,4,86,1,0,1,1,0,0,0.0,1,0
KPK,D.I.Khan,2500.0,500.0,20.0,3.0,17248,9,3,57,1,1,1,0,1,0,0.008,1,0
KPK,D.I.Khan,3000.0,430.0,0.0,0.0,15006,5,2,85,1,1,0,0,1,0,0.0,1,0
KPK,D.I.Khan,180.0,20.0,0.0,0.0,14355,3,2,76,1,1,0,0,0,0,0.0,1,0
KPK,D.I.Khan,2000.0,230.0,0.0,0.0,11231,3,1,7,0,0,1,1,0,0,0.0,1,0
Balochistan,Pishin,350.0,50.0,0.0,0.0,7064,3,1,48,1,1,1,0,0,0,0.0,1,0
KPK,D.I.Khan,1500.0,150.0,0.0,0.0,7119,9,3,92,1,1,1,1,1,0,0.0,1,0
KPK,D.I.Khan,600.0,100.0,0.0,0.0,14511,4,1,77,1,0,0,0,1,0,0.0,1,0
KPK,D.I.Khan,420.0,60.0,0.0,0.0,15189,8,1,33,0,0,0,1,1,0,0.0,1,0
Balochistan,Pishin,300.0,40.0,0.0,0.0,8048,3,2,77,1,1,1,1,0,0,0.0,1,0
Balochistan,Pishin,90.0,12.0,0.0,0.0,3729,10,3,68,1,0,1,0,1,0,0.0,1,0
KPK,Chitral - Lower,330.0,50.0,0.0,0.0,15674,7,2,56,1,0,1,1,0,1,0.0,1,0
KPK,Chitral - Lower,110.0,21.0,0.0,0.0,11875,11,2,25,1,1,1,0,1,0,0.0,1,0
KPK,Chitral - Lower,335.0,58.0,0.0,0.0,12562,5,2,84,1,0,1,1,1,0,0.0,1,0
KPK,Chitral - Lower,670.0,120.0,135.0,16.0,17153,4,3,35,1,1,1,1,0,1,0.20149253731343283,2,0
KPK,Dir Upper,460.0,60.0,0.0,0.0,21042,10,3,73,1,1,0,0,1,0,0.0,1,0
KPK,Dir Upper,390.0,52.0,0.0,0.0,15154,7,3,94,1,0,1,1,1,0,0.0,1,1
KPK,Dir Upper,400.0,52.0,0.0,0.0,12548,3,2,39,1,0,0,0,1,0,0.0,1,0
KPK,Dir Upper,1300.0,180.0,0.0,0.0,15566,8,1,23,1,0,1,1,0,0,0.0,1,0
KPK,D.I.Khan,1500.0,150.0,0.0,0.0,17817,5,3,11,1,0,0,1,1,0,0.0,1,0
Balochistan,Pishin,270.0,30.0,0.0,0.0,3848,10,1,79,1,0,0,1,0,0,0.0,1,0
KPK,D.I.Khan,300.0,60.0,0.0,0.0,23229,8,2,22,1,1,0,0,0,0,0.0,1,0
Balochistan,Pishin,70.0,7.0,0.0,0.0,11521,4,4,81,0,0,0,1,0,1,0.0,1,0
Balochistan,Pishin,250.0,20.0,0.0,0.0,9827,8,3,47,1,0,0,1,1,0,0.0,1,0
Balochistan,Pishin,300.0,30.0,0.0,0.0,5813,5,1,12,0,0,0,1,1,0,0.0,1,0
Balochistan,Pishin,350.0,50.0,0.0,0.0,7876,9,3,35,1,1,0,1,1,0,0.0,1,0
Balochistan,Kachhi,480.0,70.0,52.0,8.0,9211,3,2,34,0,1,1,1,0,0,0.10833333333333334,1,0
Balochistan,Kachhi,1865.0,300.0,205.0,30.0,5212,3,3,1,0,1,1,1,1,0,0.10991957104557641,1,0
Balochistan,Kachhi,156.0,20.0,56.0,8.0,7782,6,2,32,1,0,0,0,0,0,0.358974358974359,4,0
Balochistan,Kachhi,250.0,35.0,70.0,10.0,11956,9,4,4,1,0,1,1,0,0,0.28,3,0
Balochistan,Pishin,900.0,100.0,0.0,0.0,14281,6,2,24,0,1,0,1,0,0,0.0,1,0
Balochistan,Pishin,245.0,32.0,0.0,0.0,8741,11,4,71,1,0,1,1,0,0,0.0,1,0
Balochistan,Jaffarabad,454.0,65.0,25.0,3.0,12269,10,4,76,1,1,0,0,1,0,0.05506607929515418,1,0
Balochistan,Kachhi,345.0,50.0,95.0,14.0,4257,7,4,22,1,1,1,1,1,0,0.2753623188405797,3,0
Balochistan,Killa Saifullah,400.0,80.0,0.0,0.0,11978,3,1,35,1,1,0,0,0,0,0.0,1,0
Balochistan,Usta Muhammad,170.0,22.0,100.0,15.0,7588,5,2,85,0,0,0,0,0,0,0.5882352941176471,6,1
KPK,Swat,940.0,94.0,0.0,0.0,14390,10,4,29,1,1,0,1,0,1,0.0,1,0
KPK,Swat,1134.0,162.0,0.0,0.0,15930,9,2,17,1,1,1,1,1,0,0.0,1,0
Balochistan,Killa Saifullah,2000.0,400.0,0.0,0.0,13961,10,3,28,1,1,1,1,0,0,0.0,1,0
Balochistan,Kachhi,2508.0,370.0,0.0,0.0,7376,3,2,47,1,1,1,0,1,0,0.0,1,0
KPK,Dir Upper,400.0,80.0,15.0,3.0,13157,4,2,41,1,1,1,0,0,0,0.0375,1,0
KPK,Dir Upper,5000.0,800.0,0.0,0.0,10041,9,2,17,0,1,0,1,1,0,0.0,1,0
KPK,Dir Upper,1000.0,120.0,14.0,2.0,18119,7,2,4,0,0,1,0,0,0,0.014,1,0
KPK,Swat,1680.0,211.0,0.0,0.0,13975,7,1,41,1,1,0,1,0,0,0.0,1,0
KPK,Lower Kohistan,418.0,28.0,20.0,2.0,16398,11,4,6,1,0,1,0,0,0,0.04784688995215311,1,0
KPK,Lower Kohistan,713.0,48.0,0.0,0.0,19266,3,4,79,1,0,0,0,1,0,0.0,1,0
KPK,Lower Kohistan,804.0,73.0,14.0,2.0,15659,7,4,44,1,0,1,0,1,0,0.017412935323383085,1,0
KPK,Lower Kohistan,716.0,63.0,60.0,6.0,14661,9,3,24,1,0,1,0,0,0,0.08379888268156424,1,0
KPK,Lower Kohistan,374.0,36.0,0.0,0.0,15581,7,3,54,1,0,0,0,0,0,0.0,1,0
KPK,Lower Kohistan,281.0,40.0,0.0,0.0,15189,9,2,72,1,1,0,0,1,0,0.0,1,0
KPK,Lower Kohistan,676.0,46.0,0.0,0.0,18738,3,1,91,0,0,0,0,0,1,0.0,1,1
KPK,Lower Kohistan,453.0,47.0,0.0,0.0,15932,7,1,31,1,1,1,0,0,0,0.0,1,0
KPK,Swat,1565.0,195.0,0.0,0.0,13366,8,2,9,1,1,1,0,0,0,0.0,1,0
KPK,Swat,1000.0,125.0,0.0,0.0,18143,8,2,82,1,0,1,1,0,0,0.0,1,0
KPK,Swat,1220.0,130.0,0.0,0.0,18691,6,4,53,0,0,1,1,1,0,0.0,1,0
KPK,Swat,1960.0,280.0,0.0,0.0,10985,7,3,2,1,0,1,0,1,0,0.0,1,0
KPK,Swat,880.0,110.0,0.0,0.0,19598,10,3,86,0,1,1,1,1,0,0.0,1,0
KPK,Swat,1260.0,180.0,0.0,0.0,16094,8,3,20,0,1,1,0,1,0,0.0,1,0
KPK,Swat,1440.0,120.0,0.0,0.0,15849,3,3,4,1,0,0,1,1,0,0.0,1,0
KPK,Swat,860.0,120.0,0.0,0.0,18019,7,2,44,0,0,1,0,1,1,0.0,1,0
KPK,Swat,1760.0,255.0,0.0,0.0,13299,9,2,62,1,0,1,0,1,0,0.0,1,0
KPK,Swat,1800.0,195.0,0.0,0.0,17862,10,3,13,0,1,1,0,1,0,0.0,1,0
KPK,Swat,2500.0,313.0,0.0,0.0,13869,6,4,20,1,0,1,0,0,0,0.0,1,0
KPK,Swat,1020.0,160.0,0.0,0.0,10575,4,4,52,1,1,1,1,0,0,0.0,1,0
KPK,Swat,1050.0,179.0,0.0,0.0,12006,6,4,6,0,1,1,1,1,0,0.0,1,0
KPK,Swat,2380.0,340.0,0.0,0.0,16701,8,3,15,1,0,0,0,0,0,0.0,1,0
KPK,Swat,1500.0,300.0,0.0,0.0,12163,8,4,72,1,0,1,0,0,0,0.0,1,0
KPK,Swat,700.0,70.0,0.0,0.0,19830,8,2,64,1,1,1,0,1,1,0.0,1,0
KPK,Swat,980.0,120.0,0.0,0.0,18567,3,3,94,0,0,1,0,0,0,0.0,1,0
Balochistan,Kachhi,1017.0,150.0,0.0,0.0,8411,9,4,36,1,1,1,1,1,0,0.0,1,0
KPK,Swat,3000.0,500.0,0.0,0.0,15374,9,2,36,0,0,0,1,1,0,0.0,1,0
KPK,Swat,1480.0,160.0,0.0,0.0,15773,7,3,3,1,0,0,1,0,1,0.0,1,0
KPK,Swat,4000.0,400.0,0.0,0.0,11418,6,2,91,1,0,1,0,1,0,0.0,1,0
KPK,Swat,1650.0,170.0,0.0,0.0,17987,5,4,94,0,0,0,1,0,0,0.0,1,0
KPK,Swat,700.0,60.0,0.0,0.0,16139,10,1,93,0,1,1,0,0,0,0.0,1,0
KPK,Swat,750.0,70.0,0.0,0.0,16701,10,4,80,1,1,1,1,1,0,0.0,1,0
KPK,Swat,1320.0,150.0,0.0,0.0,20064,5,2,40,1,1,0,1,1,1,0.0,1,0
KPK,Swat,550.0,60.0,0.0,0.0,13182,7,1,38,1,0,0,1,0,1,0.0,1,0
KPK,Swat,800.0,100.0,0.0,0.0,14621,10,1,84,1,1,1,1,1,0,0.0,1,0
KPK,Swat,645.0,70.0,0.0,0.0,15980,8,3,45,1,0,0,0,1,0,0.0,1,0
KPK,Swat,2450.0,260.0,0.0,0.0,12193,4,1,62,1,0,0,0,0,0,0.0,1,0
KPK,Swat,750.0,65.0,0.0,0.0,14437,3,3,80,1,1,0,1,1,0,0.0,1,0
KPK,Swat,880.0,70.0,0.0,0.0,16478,9,1,85,1,1,1,1,0,1,0.0,1,0
KPK,Swat,2500.0,450.0,0.0,0.0,14023,4,1,82,0,0,0,1,0,1,0.0,1,0
KPK,Swat,3540.0,400.0,0.0,0.0,18926,6,3,95,0,0,0,0,1,0,0.0,1,0
KPK,Chitral - Upper,652.0,88.0,0.0,0.0,10467,8,2,66,1,1,0,0,1,0,0.0,1,0
KPK,Chitral - Upper,386.0,54.0,0.0,0.0,18368,9,3,24,1,1,1,1,1,0,0.0,1,0
KPK,Swat,1380.0,200.0,0.0,0.0,16983,9,1,6,1,0,0,0,0,0,0.0,1,0
KPK,Swat,1800.0,280.0,0.0,0.0,13293,9,4,81,1,0,0,1,0,0,0.0,1,0
KPK,Swat,3300.0,550.0,0.0,0.0,12226,6,3,90,1,0,1,0,0,0,0.0,1,0
KPK,Swat,2610.0,315.0,0.0,0.0,8759,8,3,2,0,1,1,1,0,1,0.0,1,0
KPK,Chitral - Upper,1530.0,200.0,0.0,0.0,12614,5,1,26,0,0,0,1,0,0,0.0,1,0
KPK,Chitral - Upper,1075.0,120.0,0.0,0.0,18141,10,1,44,1,1,1,1,0,0,0.0,1,0
Balochistan,Kachhi,678.0,100.0,0.0,0.0,14080,3,4,1,0,0,0,0,0,0,0.0,1,0
Balochistan,Kachhi,815.0,120.0,0.0,0.0,6266,10,1,2,0,0,0,1,0,0,0.0,1,0
Balochistan,Kachhi,475.0,70.0,0.0,0.0,10698,7,3,97,1,0,1,1,0,0,0.0,1,0
Balochistan,Kachhi,475.0,70.0,0.0,0.0,8175,10,3,11,1,0,0,1,1,1,0.0,1,0
Balochistan,Kachhi,1985.0,293.0,0.0,0.0,6956,6,3,30,0,0,0,0,0,0,0.0,1,0
Balochistan,Kachhi,130.0,25.0,0.0,0.0,5979,4,2,34,1,0,1,1,1,1,0.0,1,0
KPK,Swat,580.0,82.0,0.0,0.0,14678,6,3,61,0,0,1,0,1,0,0.0,1,0
KPK,Swat,900.0,112.0,20.0,4.0,13005,10,2,91,0,1,1,1,0,1,0.022222222222222223,1,0
KPK,Swat,1815.0,252.0,0.0,0.0,10371,3,1,34,1,0,0,1,1,0,0.0,1,0
KPK,Swat,1455.0,172.0,0.0,0.0,14453,7,2,71,1,1,1,1,1,0,0.0,1,0
KPK,Swat,725.0,77.0,17.0,2.0,15319,8,3,2,1,0,1,0,0,1,0.023448275862068966,1,0
KPK,Swat,1375.0,168.0,38.0,5.0,18805,6,1,64,0,0,1,0,1,0,0.027636363636363636,1,0
Balochistan,Killa Saifullah,2500.0,500.0,0.0,0.0,11426,6,2,94,0,0,0,1,1,1,0.0,1,0
Balochistan,Kachhi,1017.0,150.0,54.0,8.0,11897,6,1,3,1,1,0,0,1,0,0.05309734513274336,1,0
Balochistan,Usta Muhammad,220.0,26.0,55.0,6.0,8577,5,1,66,1,0,0,0,1,0,0.25,3,0
Balochistan,Pishin,450.0,60.0,0.0,0.0,7684,7,2,30,1,1,0,1,1,0,0.0,1,0
Balochistan,Pishin,356.0,70.0,0.0,0.0,14828,8,1,93,0,0,0,0,1,1,0.0,1,0
Balochistan,Usta Muhammad,200.0,30.0,50.0,5.0,10682,5,1,35,1,0,0,1,0,0,0.25,3,0
Balochistan,Usta Muhammad,200.0,25.0,70.0,10.0,11907,5,3,22,0,0,1,0,1,0,0.35,4,0
Balochistan,Usta Muhammad,300.0,40.0,60.0,5.0,7533,11,4,82,0,0,1,0,0,1,0.2,2,0
Balochistan,Usta Muhammad,230.0,25.0,30.0,4.0,6342,4,4,62,1,0,0,1,1,1,0.13043478260869565,2,0
KPK,D.I.Khan,800.0,100.0,0.0,0.0,18721,8,1,54,1,0,1,0,0,0,0.0,1,0
Balochistan,Jaffarabad,224.0,32.0,21.0,3.0,9627,10,2,98,0,1,1,1,1,0,0.09375,1,0
KPK,Charsadda,120.0,24.0,0.0,0.0,14020,10,4,60,1,0,1,0,1,0,0.0,1,0
Balochistan,Jaffarabad,132.0,22.0,12.0,2.0,9970,3,2,38,0,0,1,0,0,1,0.09090909090909091,1,0
Balochistan,Jaffarabad,400.0,50.0,40.0,5.0,4934,3,4,30,0,1,0,0,0,0,0.1,1,0
Balochistan,Nasirabad,15000.0,2500.0,35.0,5.0,6639,10,3,2,1,0,1,1,1,0,0.0023333333333333335,1,0
KPK,Swat,2200.0,314.0,0.0,0.0,14752,3,3,20,0,0,0,0,1,0,0.0,1,0
Balochistan,Nasirabad,560.0,100.0,120.0,20.0,11811,5,2,44,0,0,1,1,0,0,0.21428571428571427,2,0
Balochistan,Nasirabad,245.0,35.0,95.0,15.0,8824,11,2,80,1,0,1,0,0,0,0.3877551020408163,4,0
Balochistan,Nasirabad,235.0,40.0,70.0,10.0,6946,5,3,68,1,0,0,0,1,1,0.2978723404255319,3,1
Balochistan,Nasirabad,12000.0,2000.0,1200.0,200.0,6917,4,2,77,1,1,0,1,1,0,0.1,1,0
Balochistan,Sohbat pur,168.0,28.0,102.0,17.0,8880,3,1,78,0,0,1,1,1,0,0.6071428571428571,6,1
